Unnamed: 0,codice_cliente,Prodotto,Area di Bisogno,Data di Emissione,Premio_Ricorrente,Premio_Unico,Capitale_Rivalutato,Massimale,Stato_Polizza,Data_Scadenza,Canale_Acquisizione,Commissione_Perc,Premio_Totale_Annuo,Commissione_Euro,Costi_Operativi,Margine_Lordo,Importo_Liquidato,Sinistri_Totali,Loss_Ratio
3488.0,11578,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-06-21,419.0,,,1000000.0,Attiva,2020-06-21,Rete Diretta Agenziale,0.137,419.0,57,95.82260934091046,266,,0,0.0
3489.0,11578,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2015-10-13,,68451.0,95119.0,,Attiva,2016-10-13,Rete Diretta Agenziale,0.025,0.0,0,0.0,0,,0,0.0
3490.0,11578,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2014-03-28,192.0,,27235.0,,Scaduta,2015-03-28,Rete Diretta Agenziale,0.03,192.0,6,34.872047860656,151,,0,0.0
3491.0,11579,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-09-10,338.0,,,200000.0,Attiva,2020-09-10,Rete Diretta Agenziale,0.128,338.0,43,57.54784919940937,237,,0,0.0
3492.0,11579,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-01-26,666.0,,,100000.0,Attiva,2025-01-26,Rete Diretta Agenziale,0.174,666.0,116,104.94719181647932,445,,0,0.0
3493.0,11579,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2011-08-06,183.0,,45358.0,,Attiva,2012-08-06,Rete Diretta Agenziale,0.026,183.0,5,36.0874259861119,142,21379.0,21379,3.0
3494.0,11580,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-04-14,590.0,,,100000.0,Attiva,2025-04-14,Rete Diretta Agenziale,0.131,590.0,77,103.57870839169956,409,,0,0.0
3495.0,11582,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-07-06,259.0,,,100000.0,Attiva,2023-07-06,Rete Diretta Agenziale,0.16,259.0,41,45.88746734631236,172,,0,0.0
3496.0,11583,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2018-07-17,88.0,,8222.0,,Scaduta,2019-07-17,Rete Diretta Agenziale,0.022,88.0,2,20.428823192491706,66,,0,0.0
3497.0,11584,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-07-14,312.0,,,500000.0,Attiva,2023-07-14,Rete Diretta Agenziale,0.143,312.0,45,65.15655412810534,202,,0,0.0
3498.0,11585,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-01-14,218.0,,,500000.0,Scaduta,2020-01-14,Rete Diretta Agenziale,0.17,218.0,37,35.67892857115986,145,,0,0.0
3499.0,11586,Polizza Salute e Infortuni: Salute Protetta,Protezione,2008-10-26,860.0,,,100000.0,Attiva,2009-10-26,Rete Diretta Agenziale,0.135,860.0,116,140.4803829094391,604,,0,0.0
3500.0,11586,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2005-04-25,550.0,,,500000.0,Scaduta,2006-04-25,Rete Diretta Agenziale,0.159,550.0,87,82.80512569257867,380,,0,0.0
3501.0,11586,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2011-10-16,,15018.0,20978.0,,Scaduta,2012-10-16,Rete Diretta Agenziale,0.034,0.0,0,0.0,0,,0,0.0
3502.0,11587,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-08-18,762.0,,,200000.0,Attiva,2024-08-18,Rete Diretta Agenziale,0.17,762.0,130,175.5217696225738,456,,0,0.0
3503.0,11587,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2024-01-11,159.0,,1335.0,,Attiva,2025-01-11,Rete Diretta Agenziale,0.048,159.0,8,36.04816065641511,115,,0,0.0
3504.0,11588,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-02-17,582.0,,,350000.0,Attiva,2017-02-17,Rete Diretta Agenziale,0.126,582.0,73,108.57737272631223,400,,0,0.0
3505.0,11588,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-09-22,742.0,,,1000000.0,Attiva,2019-09-22,Rete Diretta Agenziale,0.173,742.0,128,177.97835037768405,436,,0,0.0
3506.0,11588,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2019-03-06,192.0,,15591.0,,Scaduta,2020-03-06,Rete Diretta Agenziale,0.041,192.0,8,36.128162024980654,148,30995.0,30995,3.0
3507.0,11589,Polizza Salute e Infortuni: Salute Protetta,Protezione,2010-10-03,684.0,,,350000.0,Attiva,2011-10-03,Rete Diretta Agenziale,0.154,684.0,105,126.77789584415883,452,,0,0.0
3508.0,11589,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2010-01-13,151.0,,36492.0,,Scaduta,2011-01-13,Rete Diretta Agenziale,0.041,151.0,6,27.995739023476126,117,,0,0.0
3509.0,11590,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-06-13,515.0,,,1000000.0,Attiva,2023-06-13,Rete Diretta Agenziale,0.149,515.0,77,107.96166141899847,330,,0,0.0
3510.0,11590,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2021-09-08,129.0,,5362.0,,Attiva,2022-09-08,Rete Diretta Agenziale,0.035,129.0,5,24.223520506958533,100,,0,0.0
3511.0,11591,Polizza Salute e Infortuni: Salute Protetta,Protezione,2012-12-18,921.0,,,800000.0,Scaduta,2013-12-18,Rete Diretta Agenziale,0.127,921.0,117,164.39052976896926,640,,0,0.0
3512.0,11591,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-03-03,606.0,,,500000.0,Scaduta,2011-03-03,Rete Diretta Agenziale,0.122,606.0,74,125.47228938152628,407,33224.0,33224,3.0
3513.0,11591,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-12-10,185.0,,1769.0,,Attiva,2024-12-10,Rete Diretta Agenziale,0.042,185.0,8,41.40754327360468,136,,0,0.0
3514.0,11592,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-04-22,388.0,,,200000.0,Attiva,2025-04-22,Rete Diretta Agenziale,0.128,388.0,50,64.48552012126868,274,,0,0.0
3515.0,11592,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-07-04,337.0,,,200000.0,Attiva,2025-07-04,Rete Diretta Agenziale,0.123,337.0,41,80.95105660940598,215,,0,0.0
3516.0,11592,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2015-11-08,,90963.0,137293.0,,Scaduta,2016-11-08,Rete Diretta Agenziale,0.042,0.0,0,0.0,0,,0,0.0
3517.0,11592,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2020-10-28,282.0,,15318.0,,Attiva,2021-10-28,Rete Diretta Agenziale,0.022,282.0,6,56.067108207027296,220,7427.0,7427,3.0
3518.0,11593,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-10-27,478.0,,,1000000.0,Attiva,2023-10-27,Rete Diretta Agenziale,0.132,478.0,63,99.49374704638052,316,,0,0.0
3519.0,11593,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2019-01-01,289.0,,22985.0,,Attiva,2020-01-01,Rete Diretta Agenziale,0.042,289.0,12,45.96922016393777,231,,0,0.0
3520.0,11594,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-08-22,359.0,,,100000.0,Attiva,2024-08-22,Rete Diretta Agenziale,0.173,359.0,62,83.08325780048492,214,,0,0.0
3521.0,11594,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-12-10,546.0,,,500000.0,Attiva,2020-12-10,Rete Diretta Agenziale,0.171,546.0,93,103.50658235063332,349,,0,0.0
3522.0,11594,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2019-01-20,378.0,,31446.0,,Attiva,2020-01-20,Rete Diretta Agenziale,0.024,378.0,9,84.15875903158617,285,,0,0.0
3523.0,11595,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-12-11,209.0,,,1000000.0,Attiva,2022-12-11,Rete Diretta Agenziale,0.121,209.0,25,35.55554887331478,148,,0,0.0
3524.0,11596,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2015-09-02,790.0,,,200000.0,Scaduta,2016-09-02,Rete Diretta Agenziale,0.139,790.0,110,185.50992114317327,494,,0,0.0
3525.0,11596,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2016-07-10,520.0,,,100000.0,Attiva,2017-07-10,Rete Diretta Agenziale,0.138,520.0,72,84.50871316308346,363,,0,0.0
3526.0,11596,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2015-12-14,156.0,,26263.0,,Scaduta,2016-12-14,Rete Diretta Agenziale,0.039,156.0,6,38.54497464279459,111,,0,0.0
3527.0,11597,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-11-08,737.0,,,100000.0,Attiva,2017-11-08,Rete Diretta Agenziale,0.121,737.0,89,117.85693454246665,530,,0,0.0
3528.0,11597,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-11-26,242.0,,,100000.0,Attiva,2023-11-26,Rete Diretta Agenziale,0.126,242.0,30,43.05190099088578,169,,0,0.0
3529.0,11597,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-11-01,149.0,,1668.0,,Attiva,2024-11-01,Rete Diretta Agenziale,0.036,149.0,5,29.79293487585982,114,,0,0.0
3530.0,11598,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2020-06-15,319.0,,18212.0,,Attiva,2021-06-15,Rete Diretta Agenziale,0.029,319.0,9,62.28493871059499,248,,0,0.0
3531.0,11599,Polizza Salute e Infortuni: Salute Protetta,Protezione,2017-09-25,447.0,,,350000.0,Attiva,2018-09-25,Rete Diretta Agenziale,0.123,447.0,55,92.63403592276212,299,,0,0.0
3532.0,11599,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-01-26,771.0,,,1000000.0,Attiva,2023-01-26,Rete Diretta Agenziale,0.134,771.0,103,188.70938678018663,479,,0,0.0
3533.0,11599,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2012-05-13,262.0,,76657.0,,Attiva,2013-05-13,Rete Diretta Agenziale,0.031,262.0,8,50.29984245187521,204,,0,0.0
3534.0,11600,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2014-03-16,212.0,,35694.0,,Attiva,2015-03-16,Rete Diretta Agenziale,0.036,212.0,8,37.26515121543932,167,,0,0.0
3535.0,11601,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-10-19,321.0,,,350000.0,Attiva,2014-10-19,Rete Diretta Agenziale,0.179,321.0,57,62.48931398077207,202,,0,0.0
3536.0,11601,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2011-01-23,510.0,,,500000.0,Scaduta,2012-01-23,Rete Diretta Agenziale,0.169,510.0,86,117.39309325355212,307,,0,0.0
3537.0,11601,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-01-25,196.0,,12731.0,,Attiva,2021-01-25,Rete Diretta Agenziale,0.028,196.0,5,48.893408499199616,142,,0,0.0
3538.0,11602,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-06-25,738.0,,,200000.0,Attiva,2023-06-25,Rete Diretta Agenziale,0.15,738.0,111,166.77172135469945,460,,0,0.0
3539.0,11602,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-02-05,224.0,,7637.0,,Attiva,2023-02-05,Rete Diretta Agenziale,0.042,224.0,9,55.73485423019306,159,,0,0.0
3540.0,11605,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-03-17,885.0,,,200000.0,Scaduta,2017-03-17,Rete Diretta Agenziale,0.127,885.0,112,193.7637096331348,579,,0,0.0
3541.0,11605,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2017-10-16,624.0,,,200000.0,Attiva,2018-10-16,Rete Diretta Agenziale,0.168,624.0,105,124.63243489553464,394,,0,0.0
3542.0,11605,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-03-13,416.0,,13313.0,,Attiva,2023-03-13,Rete Diretta Agenziale,0.046,416.0,19,101.20786053935127,296,,0,0.0
3543.0,11605,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2015-04-05,95.0,,16676.0,,Scaduta,2016-04-05,Rete Diretta Agenziale,0.043,95.0,4,15.421980914694206,76,1930.0,1930,3.0
3544.0,11606,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-07-21,569.0,,,1000000.0,Attiva,2024-07-21,Rete Diretta Agenziale,0.166,569.0,94,141.02087960405782,334,,0,0.0
3545.0,11606,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-05-11,235.0,,4097.0,,Attiva,2024-05-11,Rete Diretta Agenziale,0.036,235.0,8,39.72895720278616,187,40735.0,40735,3.0
3546.0,11607,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-01-08,987.0,,,100000.0,Scaduta,2021-01-08,Rete Diretta Agenziale,0.169,987.0,167,212.34043589602663,608,,0,0.0
3547.0,11607,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-01-04,688.0,,,1000000.0,Scaduta,2016-01-04,Rete Diretta Agenziale,0.157,688.0,108,129.93686108315006,450,,0,0.0
3548.0,11608,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2008-02-04,371.0,,,200000.0,Scaduta,2009-02-04,Rete Diretta Agenziale,0.178,371.0,66,89.04135560363731,216,,0,0.0
3549.0,11608,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-08-26,331.0,,,1000000.0,Attiva,2024-08-26,Rete Diretta Agenziale,0.129,331.0,43,74.27597293323812,214,,0,0.0
3550.0,11608,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,1996-03-09,217.0,,331643.0,,Attiva,1997-03-09,Rete Diretta Agenziale,0.04,217.0,9,44.559824693512425,163,,0,0.0
3551.0,11609,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-06-06,520.0,,,1000000.0,Scaduta,2007-06-06,Rete Diretta Agenziale,0.179,520.0,93,124.811709938501,302,,0,0.0
3552.0,11609,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2000-03-26,139.0,,94168.0,,Attiva,2001-03-26,Rete Diretta Agenziale,0.021,139.0,3,33.63627385052151,102,,0,0.0
3553.0,11610,Polizza Salute e Infortuni: Salute Protetta,Protezione,2014-01-12,928.0,,,100000.0,Scaduta,2015-01-12,Rete Diretta Agenziale,0.123,928.0,114,191.30452163718493,623,,0,0.0
3554.0,11610,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-11-18,300.0,,,100000.0,Attiva,2023-11-18,Rete Diretta Agenziale,0.156,300.0,47,58.94876266563018,194,,0,0.0
3555.0,11610,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-12-26,289.0,,14541.0,,Attiva,2021-12-26,Rete Diretta Agenziale,0.035,289.0,10,53.15365426993186,226,,0,0.0
3556.0,11611,Polizza Salute e Infortuni: Salute Protetta,Protezione,2010-07-15,872.0,,,350000.0,Scaduta,2011-07-15,Rete Diretta Agenziale,0.171,872.0,149,186.1672086755225,537,,0,0.0
3557.0,11611,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-01-22,298.0,,,500000.0,Attiva,2022-01-22,Rete Diretta Agenziale,0.134,298.0,40,46.12567632384924,212,,0,0.0
3558.0,11611,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-11-19,183.0,,4194.0,,Attiva,2023-11-19,Rete Diretta Agenziale,0.04,183.0,7,42.46571192841948,134,,0,0.0
3559.0,11612,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-12-24,464.0,,,200000.0,Attiva,2021-12-24,Rete Diretta Agenziale,0.158,464.0,73,95.56285931830776,295,,0,0.0
3560.0,11612,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-11-12,452.0,,,500000.0,Scaduta,2016-11-12,Rete Diretta Agenziale,0.136,452.0,61,84.01464044264756,307,9952.0,9952,3.0
3561.0,11612,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2021-07-11,169.0,,7443.0,,Attiva,2022-07-11,Rete Diretta Agenziale,0.031,169.0,5,33.73099493742466,130,,0,0.0
3562.0,11613,Polizza Salute e Infortuni: Salute Protetta,Protezione,2012-10-01,799.0,,,200000.0,Scaduta,2013-10-01,Rete Diretta Agenziale,0.155,799.0,124,157.63582120977154,517,,0,0.0
3563.0,11614,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-06-19,568.0,,,100000.0,Scaduta,2021-06-19,Rete Diretta Agenziale,0.142,568.0,81,131.58167911020212,355,,0,0.0
3564.0,11614,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2016-06-18,358.0,,,1000000.0,Attiva,2017-06-18,Rete Diretta Agenziale,0.152,358.0,54,80.54024151370783,223,,0,0.0
3565.0,11614,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2005-07-02,,83245.0,140534.0,,Scaduta,2006-07-02,Rete Diretta Agenziale,0.035,0.0,0,0.0,0,,0,0.0
3566.0,11615,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-09-04,407.0,,,100000.0,Attiva,2020-09-04,Rete Diretta Agenziale,0.171,407.0,70,88.70725459073248,248,,0,0.0
3567.0,11615,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2017-12-06,757.0,,,100000.0,Attiva,2018-12-06,Rete Diretta Agenziale,0.171,757.0,129,164.3782365723746,464,,0,0.0
3568.0,11616,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-08-09,358.0,,,1000000.0,Attiva,2025-08-09,Rete Diretta Agenziale,0.153,358.0,55,63.51571263213336,239,,0,0.0
3569.0,11616,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2018-11-19,383.0,,29406.0,,Attiva,2019-11-19,Rete Diretta Agenziale,0.031,383.0,12,91.33623897546136,280,,0,0.0
3570.0,11617,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-03-05,629.0,,,100000.0,Scaduta,2020-03-05,Rete Diretta Agenziale,0.141,629.0,89,134.11452439870143,406,,0,0.0
3571.0,11617,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2014-10-23,,38742.0,52827.0,,Scaduta,2015-10-23,Rete Diretta Agenziale,0.043,0.0,0,0.0,0,,0,0.0
3572.0,11619,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-01-21,478.0,,,200000.0,Attiva,2025-01-21,Rete Diretta Agenziale,0.131,478.0,63,79.7719625882787,335,,0,0.0
3573.0,11620,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-06-23,270.0,,,1000000.0,Attiva,2019-06-23,Rete Diretta Agenziale,0.148,270.0,40,58.52720585221364,171,,0,0.0
3574.0,11621,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-04-22,670.0,,,800000.0,Attiva,2023-04-22,Rete Diretta Agenziale,0.14,670.0,94,161.67048506290243,414,,0,0.0
3575.0,11622,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-04-06,482.0,,,100000.0,Scaduta,2014-04-06,Rete Diretta Agenziale,0.123,482.0,59,107.48649981355192,316,7618.0,7618,3.0
3576.0,11622,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-06-12,511.0,,,100000.0,Scaduta,2021-06-12,Rete Diretta Agenziale,0.155,511.0,79,102.71663133498446,329,12926.0,12926,3.0
3577.0,11623,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-03-06,574.0,,,200000.0,Attiva,2021-03-06,Rete Diretta Agenziale,0.132,574.0,76,116.30836417725166,382,,0,0.0
3578.0,11624,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2019-02-21,496.0,,,100000.0,Scaduta,2020-02-21,Rete Diretta Agenziale,0.13,496.0,64,78.1381860990017,354,,0,0.0
3579.0,11625,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-05-16,577.0,,,500000.0,Scaduta,2011-05-16,Rete Diretta Agenziale,0.162,577.0,93,107.93538642842856,376,,0,0.0
3580.0,11630,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-12-12,439.0,,,1000000.0,Attiva,2021-12-12,Rete Diretta Agenziale,0.131,439.0,58,93.8789862636064,287,,0,0.0
3581.0,11632,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-06-07,377.0,,,100000.0,Attiva,2022-06-07,Rete Diretta Agenziale,0.128,377.0,48,59.37315074500067,270,,0,0.0
3582.0,11632,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-08-23,,25405.0,25451.0,,Attiva,2025-08-23,Rete Diretta Agenziale,0.034,0.0,0,0.0,0,,0,0.0
3583.0,11633,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-07-05,758.0,,,200000.0,Scaduta,2014-07-05,Rete Diretta Agenziale,0.176,758.0,133,144.09511473121518,481,,0,0.0
3584.0,11633,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2017-03-26,299.0,,33504.0,,Attiva,2018-03-26,Rete Diretta Agenziale,0.029,299.0,9,65.24243451628094,225,,0,0.0
3585.0,11634,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-02-14,906.0,,,200000.0,Attiva,2024-02-14,Rete Diretta Agenziale,0.177,906.0,160,160.63010553686064,585,,0,0.0
3586.0,11634,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-03-04,686.0,,,100000.0,Attiva,2023-03-04,Rete Diretta Agenziale,0.14,686.0,96,164.46510152082888,426,,0,0.0
3587.0,11635,Polizza Salute e Infortuni: Salute Protetta,Protezione,2012-12-11,636.0,,,100000.0,Attiva,2013-12-11,Rete Diretta Agenziale,0.155,636.0,99,144.19624126706398,393,,0,0.0
3588.0,11635,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,1995-11-19,235.0,,404896.0,,Scaduta,1996-11-19,Rete Diretta Agenziale,0.039,235.0,9,51.493069629324296,175,,0,0.0
3589.0,11636,Polizza Salute e Infortuni: Salute Protetta,Protezione,2011-01-28,979.0,,,350000.0,Scaduta,2012-01-28,Rete Diretta Agenziale,0.152,979.0,149,218.53099992215377,611,,0,0.0
3590.0,11636,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2017-11-17,,73080.0,85511.0,,Attiva,2018-11-17,Rete Diretta Agenziale,0.045,0.0,0,0.0,0,23578.0,23578,0.0
3591.0,11638,Polizza Salute e Infortuni: Salute Protetta,Protezione,2006-07-11,604.0,,,800000.0,Scaduta,2007-07-11,Rete Diretta Agenziale,0.132,604.0,80,142.00268829704237,382,,0,0.0
3592.0,11638,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2012-07-07,380.0,,,200000.0,Scaduta,2013-07-07,Rete Diretta Agenziale,0.147,380.0,56,59.32932597199896,265,,0,0.0
3593.0,11638,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-01-27,,94727.0,138549.0,,Scaduta,2007-01-27,Rete Diretta Agenziale,0.022,0.0,0,0.0,0,,0,0.0
3594.0,11639,Polizza Salute e Infortuni: Salute Protetta,Protezione,2009-02-14,603.0,,,100000.0,Scaduta,2010-02-14,Rete Diretta Agenziale,0.142,603.0,86,104.46916584638517,413,1997.0,1997,3.0
3595.0,11639,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2012-10-03,409.0,,,500000.0,Scaduta,2013-10-03,Rete Diretta Agenziale,0.129,409.0,53,89.45529246012708,267,9158.0,9158,3.0
3596.0,11639,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2023-03-01,498.0,,9526.0,,Attiva,2024-03-01,Rete Diretta Agenziale,0.037,498.0,18,81.93062986924292,398,,0,0.0
3597.0,11639,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2011-01-24,149.0,,44691.0,,Scaduta,2012-01-24,Rete Diretta Agenziale,0.031,149.0,5,32.961152278681546,111,,0,0.0
3598.0,11640,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2014-01-18,522.0,,,1000000.0,Scaduta,2015-01-18,Rete Diretta Agenziale,0.138,522.0,72,100.46183013284524,350,,0,0.0
3599.0,11642,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-08-05,863.0,,,350000.0,Attiva,2022-08-05,Rete Diretta Agenziale,0.153,863.0,132,198.28628852688408,533,,0,0.0
3600.0,11643,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-01-09,883.0,,,100000.0,Attiva,2025-01-09,Rete Diretta Agenziale,0.121,883.0,107,219.6992836461211,556,,0,0.0
3601.0,11643,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2024-09-14,190.0,,31.0,,Attiva,2025-09-14,Rete Diretta Agenziale,0.036,190.0,7,39.66834098700536,143,,0,0.0
3602.0,11644,Polizza Salute e Infortuni: Salute Protetta,Protezione,2018-05-02,401.0,,,350000.0,Attiva,2019-05-02,Rete Diretta Agenziale,0.148,401.0,59,86.84596520822488,255,,0,0.0
