codice_cliente,Data_Interazione,Tipo_Interazione,Motivo,Durata_Minuti,Esito,Note,Conversione
11277,2025-02-26,App Mobile,Consulenza,,Neutrale,,False
11277,2025-06-18,App Mobile,Consulenza,24.0,Positivo,Da ricontattare,False
11277,2025-08-11,App Mobile,Richiesta Preventivo,3.0,Negativo,Cliente interessato,False
11277,2025-10-04,Chiamata Telefonica,Rinnovo,6.0,Positivo,Richiesta follow-up,False
11278,2025-01-20,App Mobile,Modifica Polizza,,Positivo,Cliente interessato,False
11278,2025-09-15,Chiamata Telefonica,Richiesta Info Prodotto,8.0,Positivo,Da ricontattare,False
11278,2025-10-25,Chat Online,Pagamento Premio,,Positivo,,False
11279,2024-04-02,Chat Online,Reclamo,25.0,Positivo,Cliente interessato,False
11279,2024-04-26,Chiamata Telefonica,Richiesta Info Prodotto,27.0,Positivo,Richiesta follow-up,True
11279,2024-05-19,Email,Consulenza,19.0,Positivo,Richiesta follow-up,False
11279,2024-07-19,Chat Online,Reclamo,0.0,Neutrale,Da ricontattare,False
11279,2025-04-07,Email,Consulenza,6.0,Negativo,Cliente interessato,False
11279,2025-10-23,Email,Richiesta Info Prodotto,5.0,Positivo,,True
11280,2024-01-16,App Mobile,Consulenza,6.0,Positivo,,False
11280,2024-03-25,Visita Agente,Richiesta Preventivo,51.0,Positivo,,False
11280,2025-08-18,Email,Reclamo,,Neutrale,,False
11281,2023-12-20,Visita Agente,Pagamento Premio,6.0,Positivo,,False
11281,2024-02-29,Email,Pagamento Premio,52.0,Neutrale,,False
11281,2024-03-24,Email,Richiesta Info Prodotto,13.0,Negativo,Richiesta follow-up,False
11281,2024-09-21,Email,Consulenza,2.0,Negativo,,False
11281,2024-11-04,Email,Pagamento Premio,41.0,Positivo,,False
11281,2024-12-24,Chat Online,Richiesta Info Prodotto,39.0,Neutrale,,False
11281,2025-03-08,Visita Agente,Reclamo,5.0,Neutrale,Richiesta follow-up,False
11282,2024-09-27,Visita Agente,Modifica Polizza,,Positivo,,False
11282,2024-11-01,Visita Agente,Pagamento Premio,16.0,Positivo,Richiesta follow-up,False
11282,2024-11-18,Chiamata Telefonica,Rinnovo,,Negativo,,False
11283,2025-03-20,Visita Agente,Richiesta Info Prodotto,12.0,Neutrale,,False
11284,2024-01-21,Visita Agente,Reclamo,7.0,Positivo,Cliente interessato,False
11284,2024-08-26,Chiamata Telefonica,Rinnovo,14.0,Positivo,Richiesta follow-up,False
11284,2024-11-22,Chat Online,Richiesta Info Prodotto,0.0,Positivo,,False
11284,2025-01-31,Chiamata Telefonica,Richiesta Info Prodotto,2.0,Positivo,Cliente interessato,False
11284,2025-06-01,App Mobile,Richiesta Preventivo,43.0,Negativo,,False
11284,2025-07-23,App Mobile,Modifica Polizza,2.0,Positivo,Cliente interessato,False
11284,2025-08-14,Chiamata Telefonica,Rinnovo,,Positivo,Cliente interessato,False
11286,2024-02-18,Email,Reclamo,27.0,Positivo,,False
11286,2024-06-03,App Mobile,Rinnovo,0.0,Neutrale,Da ricontattare,False
11286,2025-01-26,Email,Modifica Polizza,29.0,Positivo,,False
11286,2025-05-06,Visita Agente,Rinnovo,,Positivo,Da ricontattare,False
11286,2025-08-24,Chiamata Telefonica,Richiesta Preventivo,10.0,Neutrale,Richiesta follow-up,False
11288,2024-01-26,Chiamata Telefonica,Richiesta Info Prodotto,1.0,Positivo,,True
11288,2024-03-11,App Mobile,Richiesta Preventivo,,Positivo,,False
11288,2024-05-11,Chiamata Telefonica,Richiesta Preventivo,,Positivo,,False
11288,2024-06-22,Visita Agente,Rinnovo,24.0,Positivo,,False
11288,2024-12-13,Visita Agente,Consulenza,,Positivo,,False
11288,2025-06-02,Visita Agente,Reclamo,0.0,Negativo,,False
11288,2025-06-03,Visita Agente,Consulenza,0.0,Positivo,,False
11288,2025-08-31,Chat Online,Rinnovo,0.0,Neutrale,,False
11288,2025-09-02,Chat Online,Richiesta Info Prodotto,,Positivo,,False
11289,2024-04-19,App Mobile,Sinistro,7.0,Positivo,,False
11289,2024-09-09,Visita Agente,Richiesta Info Prodotto,16.0,Negativo,,False
11289,2024-10-28,App Mobile,Sinistro,,Positivo,,False
11289,2025-01-09,Email,Rinnovo,75.0,Positivo,Cliente interessato,False
11289,2025-06-21,Chat Online,Pagamento Premio,8.0,Positivo,,False
11290,2023-12-27,Chiamata Telefonica,Richiesta Preventivo,62.0,Positivo,,False
11290,2024-03-04,App Mobile,Reclamo,,Neutrale,,False
11290,2024-06-27,Visita Agente,Sinistro,,Positivo,,False
11290,2024-09-05,Visita Agente,Consulenza,43.0,Positivo,,False
11290,2025-06-03,Email,Sinistro,70.0,Positivo,,False
11291,2024-02-13,Visita Agente,Sinistro,,Positivo,,False
11291,2024-07-19,Chiamata Telefonica,Richiesta Preventivo,,Neutrale,Da ricontattare,False
11291,2024-08-13,Visita Agente,Richiesta Info Prodotto,8.0,Neutrale,,False
11291,2025-02-25,Email,Richiesta Info Prodotto,,Positivo,,True
11291,2025-06-27,Visita Agente,Richiesta Info Prodotto,4.0,Positivo,Richiesta follow-up,False
11291,2025-06-27,Visita Agente,Richiesta Info Prodotto,19.0,Neutrale,,False
11291,2025-07-09,Chiamata Telefonica,Pagamento Premio,52.0,Positivo,,False
11291,2025-07-30,Email,Reclamo,,Positivo,,False
11291,2025-09-21,Visita Agente,Reclamo,30.0,Positivo,Cliente interessato,False
11292,2024-01-06,Visita Agente,Richiesta Preventivo,3.0,Positivo,,True
11292,2024-02-25,Visita Agente,Modifica Polizza,12.0,Positivo,Da ricontattare,False
11292,2024-06-25,Chiamata Telefonica,Modifica Polizza,,Negativo,,False
11292,2024-09-29,Chat Online,Consulenza,3.0,Positivo,,True
11292,2024-11-13,Chiamata Telefonica,Sinistro,2.0,Positivo,,False
11292,2025-07-24,Chiamata Telefonica,Richiesta Preventivo,8.0,Positivo,,True
11292,2025-12-09,Chiamata Telefonica,Pagamento Premio,,Positivo,Da ricontattare,False
11293,2023-12-25,Chat Online,Sinistro,3.0,Positivo,,False
11293,2024-04-19,Chat Online,Pagamento Premio,1.0,Neutrale,,False
11293,2024-11-06,Email,Pagamento Premio,13.0,Positivo,,False
11293,2025-02-03,Chiamata Telefonica,Reclamo,1.0,Neutrale,,False
11293,2025-02-09,Email,Consulenza,18.0,Positivo,,False
11293,2025-05-03,Visita Agente,Richiesta Preventivo,12.0,Positivo,,False
11294,2024-01-12,Visita Agente,Modifica Polizza,23.0,Positivo,,False
11294,2024-10-19,Chiamata Telefonica,Richiesta Info Prodotto,32.0,Neutrale,,False
11294,2025-02-15,App Mobile,Sinistro,,Positivo,Richiesta follow-up,False
11295,2024-02-05,Chiamata Telefonica,Reclamo,8.0,Neutrale,Da ricontattare,False
11295,2024-04-10,Email,Rinnovo,10.0,Positivo,,False
11295,2024-05-01,App Mobile,Richiesta Info Prodotto,41.0,Positivo,,False
11295,2024-05-30,App Mobile,Modifica Polizza,30.0,Positivo,Cliente interessato,False
11295,2024-08-29,Chiamata Telefonica,Modifica Polizza,3.0,Positivo,,False
11295,2025-05-02,Chiamata Telefonica,Consulenza,10.0,Positivo,Richiesta follow-up,False
11296,2024-05-12,Chiamata Telefonica,Richiesta Preventivo,3.0,Positivo,,False
11296,2025-03-24,Chat Online,Pagamento Premio,5.0,Positivo,,False
11296,2025-11-10,Visita Agente,Richiesta Info Prodotto,11.0,Neutrale,,False
11298,2024-08-10,App Mobile,Richiesta Preventivo,1.0,Positivo,Richiesta follow-up,True
11298,2024-11-16,Visita Agente,Rinnovo,52.0,Positivo,,False
11298,2025-01-03,Chat Online,Richiesta Info Prodotto,12.0,Positivo,,True
11298,2025-02-03,Chiamata Telefonica,Reclamo,,Positivo,,False
11298,2025-04-25,Visita Agente,Pagamento Premio,6.0,Positivo,,False
11298,2025-09-20,Visita Agente,Sinistro,0.0,Neutrale,,False
11299,2025-10-30,App Mobile,Pagamento Premio,0.0,Positivo,,False
11300,2024-03-13,Visita Agente,Sinistro,2.0,Positivo,,False
11300,2024-04-20,Email,Richiesta Preventivo,3.0,Positivo,,False
11300,2024-06-07,Visita Agente,Consulenza,8.0,Positivo,,True
11300,2024-06-13,Chiamata Telefonica,Reclamo,14.0,Neutrale,,False
11300,2024-06-23,Chiamata Telefonica,Reclamo,,Positivo,,False
11300,2024-07-13,Email,Modifica Polizza,19.0,Positivo,Richiesta follow-up,False
11300,2024-11-21,Visita Agente,Sinistro,,Neutrale,Richiesta follow-up,False
11300,2024-12-18,Email,Consulenza,8.0,Positivo,,True
11300,2025-03-09,Visita Agente,Richiesta Preventivo,,Neutrale,,False
11300,2025-05-10,Visita Agente,Richiesta Info Prodotto,12.0,Positivo,,True
11300,2025-07-15,App Mobile,Reclamo,20.0,Positivo,,False
11301,2024-02-01,Email,Reclamo,2.0,Neutrale,Cliente interessato,False
11301,2024-02-29,Chiamata Telefonica,Pagamento Premio,0.0,Positivo,,False
11301,2024-08-01,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
11301,2025-01-23,Chat Online,Pagamento Premio,1.0,Positivo,Richiesta follow-up,False
11302,2024-01-17,Chiamata Telefonica,Reclamo,20.0,Positivo,,False
11302,2024-07-28,Email,Sinistro,,Neutrale,Da ricontattare,False
11302,2025-09-11,Visita Agente,Richiesta Preventivo,8.0,Neutrale,,False
11302,2025-09-29,Chiamata Telefonica,Pagamento Premio,27.0,Negativo,,False
11302,2025-11-20,Visita Agente,Consulenza,,Positivo,,True
11303,2025-12-03,Chiamata Telefonica,Richiesta Preventivo,8.0,Neutrale,Da ricontattare,False
11304,2023-12-14,Visita Agente,Reclamo,9.0,Positivo,,False
11304,2025-02-23,Chiamata Telefonica,Modifica Polizza,0.0,Positivo,Da ricontattare,False
11305,2024-04-07,Chiamata Telefonica,Sinistro,5.0,Positivo,,False
11305,2024-10-28,Visita Agente,Richiesta Preventivo,31.0,Positivo,,False
11305,2024-12-01,App Mobile,Pagamento Premio,18.0,Neutrale,Cliente interessato,False
11305,2025-04-10,Chiamata Telefonica,Reclamo,0.0,Positivo,,False
11305,2025-11-10,Visita Agente,Richiesta Preventivo,18.0,Positivo,Richiesta follow-up,False
11307,2024-01-16,Email,Richiesta Info Prodotto,,Positivo,,False
11307,2024-03-25,Email,Rinnovo,6.0,Positivo,,False
11307,2024-04-25,Email,Pagamento Premio,,Positivo,Da ricontattare,False
11307,2024-05-14,App Mobile,Rinnovo,7.0,Positivo,,False
11307,2025-03-21,Email,Modifica Polizza,,Positivo,,False
11308,2023-12-29,Chiamata Telefonica,Sinistro,7.0,Neutrale,Da ricontattare,False
11308,2025-07-04,Visita Agente,Reclamo,3.0,Positivo,,False
11308,2025-08-20,Visita Agente,Richiesta Info Prodotto,40.0,Neutrale,Richiesta follow-up,False
11309,2024-04-13,Chiamata Telefonica,Consulenza,,Positivo,,True
11309,2024-05-29,App Mobile,Rinnovo,44.0,Positivo,,False
11309,2024-10-07,Email,Richiesta Preventivo,6.0,Positivo,,False
11309,2025-02-13,Email,Consulenza,4.0,Neutrale,,False
11309,2025-03-23,Visita Agente,Consulenza,,Positivo,,False
11309,2025-06-23,Chat Online,Pagamento Premio,10.0,Neutrale,,False
11309,2025-08-18,App Mobile,Consulenza,3.0,Positivo,Da ricontattare,False
11309,2025-08-23,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
11309,2025-09-03,Visita Agente,Modifica Polizza,1.0,Positivo,Richiesta follow-up,False
11309,2025-11-09,Visita Agente,Reclamo,,Positivo,,False
11309,2025-11-12,Email,Rinnovo,,Positivo,Da ricontattare,False
11309,2025-11-29,Chat Online,Sinistro,72.0,Positivo,,False
11309,2025-12-03,Visita Agente,Richiesta Preventivo,26.0,Neutrale,,False
11310,2024-03-09,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
11310,2024-05-06,Visita Agente,Reclamo,,Negativo,,False
11310,2025-02-07,Chiamata Telefonica,Rinnovo,10.0,Positivo,Cliente interessato,False
11310,2025-07-20,Chiamata Telefonica,Modifica Polizza,5.0,Neutrale,,False
11310,2025-10-02,Chiamata Telefonica,Consulenza,4.0,Positivo,Cliente interessato,False
11310,2025-11-04,App Mobile,Rinnovo,37.0,Positivo,Da ricontattare,False
11310,2025-12-08,Visita Agente,Richiesta Preventivo,2.0,Positivo,Cliente interessato,False
11311,2024-04-08,Chat Online,Rinnovo,13.0,Neutrale,,False
11311,2024-07-13,Chiamata Telefonica,Modifica Polizza,16.0,Neutrale,Richiesta follow-up,False
11311,2025-11-11,App Mobile,Sinistro,7.0,Positivo,,False
11312,2024-11-08,App Mobile,Sinistro,,Positivo,,False
11312,2025-05-13,Chat Online,Pagamento Premio,,Neutrale,Da ricontattare,False
11312,2025-08-08,Chiamata Telefonica,Consulenza,4.0,Positivo,Da ricontattare,True
11313,2024-07-18,Chiamata Telefonica,Richiesta Info Prodotto,3.0,Neutrale,,False
11313,2024-08-10,Email,Richiesta Preventivo,,Positivo,Cliente interessato,False
11313,2024-10-09,Chiamata Telefonica,Sinistro,,Neutrale,,False
11313,2024-11-08,Email,Richiesta Info Prodotto,21.0,Positivo,,False
11313,2024-11-10,App Mobile,Rinnovo,32.0,Positivo,,False
11313,2025-06-10,Email,Reclamo,,Neutrale,,False
11313,2025-11-03,Chat Online,Pagamento Premio,0.0,Neutrale,,False
11314,2024-02-01,Visita Agente,Richiesta Info Prodotto,2.0,Positivo,Da ricontattare,False
11314,2024-03-06,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
11314,2024-05-12,App Mobile,Pagamento Premio,,Positivo,,False
11314,2024-09-20,Chiamata Telefonica,Sinistro,64.0,Negativo,Cliente interessato,False
11314,2024-11-08,Visita Agente,Pagamento Premio,0.0,Neutrale,,False
11314,2025-05-02,Chiamata Telefonica,Richiesta Preventivo,0.0,Negativo,,False
11314,2025-07-22,Visita Agente,Reclamo,18.0,Positivo,,False
11314,2025-10-20,Visita Agente,Sinistro,,Positivo,,False
11315,2024-10-13,App Mobile,Modifica Polizza,,Positivo,,False
11315,2025-06-20,Visita Agente,Pagamento Premio,,Neutrale,,False
11315,2025-06-28,Chiamata Telefonica,Pagamento Premio,13.0,Positivo,,False
11315,2025-08-17,Chiamata Telefonica,Richiesta Info Prodotto,4.0,Positivo,,False
11315,2025-09-19,App Mobile,Consulenza,,Neutrale,,False
11316,2024-05-12,Chat Online,Rinnovo,39.0,Positivo,Cliente interessato,False
11316,2024-11-11,Visita Agente,Modifica Polizza,,Positivo,,False
11316,2024-12-15,App Mobile,Richiesta Preventivo,33.0,Positivo,,False
11316,2025-02-04,Visita Agente,Consulenza,39.0,Positivo,,False
11316,2025-08-03,App Mobile,Rinnovo,25.0,Neutrale,,False
11317,2024-06-19,Visita Agente,Consulenza,11.0,Positivo,,False
11317,2024-08-14,Visita Agente,Modifica Polizza,,Positivo,Richiesta follow-up,False
11318,2024-03-29,Visita Agente,Modifica Polizza,6.0,Positivo,,False
11318,2024-06-21,Email,Richiesta Preventivo,8.0,Positivo,,False
11318,2024-11-22,Email,Richiesta Preventivo,2.0,Positivo,,True
11318,2024-12-30,Email,Richiesta Preventivo,5.0,Positivo,,True
11318,2025-06-29,Visita Agente,Consulenza,11.0,Positivo,Richiesta follow-up,False
11318,2025-09-12,Visita Agente,Richiesta Preventivo,6.0,Positivo,,False
11318,2025-11-12,Chat Online,Richiesta Info Prodotto,13.0,Positivo,,False
11319,2024-03-24,Visita Agente,Sinistro,16.0,Positivo,,False
11319,2024-05-17,Email,Modifica Polizza,,Neutrale,,False
11319,2024-05-21,Chat Online,Pagamento Premio,,Positivo,,False
11319,2024-08-29,Chiamata Telefonica,Rinnovo,13.0,Neutrale,,False
11319,2024-10-29,Chiamata Telefonica,Rinnovo,6.0,Positivo,,False
11319,2025-02-08,Chat Online,Pagamento Premio,4.0,Positivo,,False
11319,2025-04-02,Chiamata Telefonica,Reclamo,8.0,Positivo,,False
11320,2024-01-14,Email,Consulenza,9.0,Positivo,,False
11320,2024-04-16,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
11320,2024-05-06,Chat Online,Richiesta Info Prodotto,13.0,Positivo,Cliente interessato,False
11320,2025-10-12,Visita Agente,Rinnovo,,Negativo,Cliente interessato,False
11321,2023-12-30,Email,Modifica Polizza,2.0,Positivo,,False
11321,2024-06-07,Email,Consulenza,31.0,Positivo,Cliente interessato,False
11321,2025-10-17,Chiamata Telefonica,Modifica Polizza,5.0,Neutrale,Cliente interessato,False
11322,2024-07-30,Chiamata Telefonica,Consulenza,,Positivo,,False
11322,2024-11-27,Email,Consulenza,1.0,Neutrale,,False
11322,2024-12-26,App Mobile,Pagamento Premio,,Positivo,,False
11322,2025-11-15,Visita Agente,Modifica Polizza,26.0,Neutrale,Cliente interessato,False
11324,2024-07-28,Chat Online,Consulenza,,Positivo,,False
11324,2025-05-23,Chat Online,Reclamo,0.0,Neutrale,,False
11324,2025-06-30,Email,Richiesta Info Prodotto,,Positivo,,False
11325,2023-12-14,Chat Online,Rinnovo,47.0,Neutrale,Da ricontattare,False
11325,2024-01-23,Chat Online,Consulenza,,Neutrale,,False
11325,2024-03-12,Chat Online,Richiesta Info Prodotto,9.0,Positivo,,False
11325,2024-03-31,Email,Pagamento Premio,2.0,Positivo,Cliente interessato,False
11325,2024-06-02,Email,Pagamento Premio,45.0,Positivo,,False
11325,2024-06-16,Visita Agente,Consulenza,,Negativo,Da ricontattare,False
11325,2025-07-04,Chiamata Telefonica,Reclamo,5.0,Neutrale,,False
11325,2025-10-15,Email,Richiesta Preventivo,,Neutrale,,False
11326,2025-03-27,Email,Rinnovo,12.0,Positivo,Da ricontattare,False
11326,2025-04-02,Visita Agente,Consulenza,,Neutrale,,False
11326,2025-09-29,Chiamata Telefonica,Consulenza,,Positivo,,False
11326,2025-11-10,Email,Consulenza,30.0,Neutrale,,False
11327,2024-05-08,Chat Online,Sinistro,9.0,Negativo,,False
11327,2024-10-19,Chiamata Telefonica,Consulenza,17.0,Positivo,,False
11327,2024-12-12,Visita Agente,Reclamo,5.0,Neutrale,,False
11327,2025-08-15,Visita Agente,Richiesta Info Prodotto,43.0,Positivo,Da ricontattare,True
11327,2025-09-07,Visita Agente,Rinnovo,11.0,Positivo,,False
11327,2025-10-14,Email,Rinnovo,,Positivo,,False
11328,2023-12-18,Chiamata Telefonica,Sinistro,,Positivo,Da ricontattare,False
11328,2024-03-13,Email,Consulenza,,Neutrale,,False
11328,2024-03-21,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
11328,2024-12-01,Visita Agente,Richiesta Preventivo,,Positivo,,False
11329,2024-05-23,Chat Online,Pagamento Premio,,Positivo,Cliente interessato,False
11329,2024-10-01,Visita Agente,Rinnovo,50.0,Neutrale,,False
11330,2024-11-24,Visita Agente,Consulenza,2.0,Negativo,,False
11331,2024-02-07,Chat Online,Consulenza,15.0,Neutrale,Richiesta follow-up,False
11331,2024-03-30,Visita Agente,Modifica Polizza,,Positivo,Richiesta follow-up,False
11331,2024-05-21,Email,Rinnovo,9.0,Positivo,,False
11331,2024-08-24,Chat Online,Pagamento Premio,3.0,Positivo,Richiesta follow-up,False
11331,2024-12-07,Visita Agente,Rinnovo,2.0,Positivo,,False
11331,2025-01-09,Email,Consulenza,2.0,Positivo,,True
11331,2025-02-09,Email,Richiesta Preventivo,10.0,Neutrale,Da ricontattare,False
11331,2025-02-17,App Mobile,Sinistro,,Positivo,Da ricontattare,False
11331,2025-06-02,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
11332,2024-03-17,App Mobile,Pagamento Premio,17.0,Positivo,,False
11332,2025-08-16,Visita Agente,Pagamento Premio,6.0,Positivo,Da ricontattare,False
11333,2024-01-25,Chat Online,Pagamento Premio,26.0,Positivo,Cliente interessato,False
11333,2024-02-25,Chiamata Telefonica,Modifica Polizza,116.0,Neutrale,,False
11333,2024-03-13,Email,Richiesta Preventivo,,Neutrale,,False
11333,2025-01-21,Chiamata Telefonica,Richiesta Info Prodotto,,Neutrale,,False
11333,2025-03-19,Email,Pagamento Premio,12.0,Positivo,,False
11334,2024-01-17,Email,Consulenza,1.0,Negativo,,False
11334,2024-07-20,Chiamata Telefonica,Richiesta Info Prodotto,25.0,Positivo,Da ricontattare,False
11334,2025-01-07,Chiamata Telefonica,Richiesta Preventivo,11.0,Positivo,,True
11334,2025-02-01,Visita Agente,Consulenza,1.0,Negativo,,False
11334,2025-06-16,Visita Agente,Richiesta Preventivo,16.0,Positivo,,False
11334,2025-07-25,Visita Agente,Richiesta Info Prodotto,,Neutrale,,False
11334,2025-12-07,Visita Agente,Consulenza,,Positivo,,False
11335,2024-01-01,App Mobile,Sinistro,4.0,Positivo,,False
11335,2024-02-09,Email,Modifica Polizza,29.0,Neutrale,Da ricontattare,False
11335,2024-03-28,Visita Agente,Richiesta Info Prodotto,8.0,Positivo,Richiesta follow-up,True
11335,2024-06-07,Chiamata Telefonica,Reclamo,6.0,Neutrale,Richiesta follow-up,False
11335,2025-08-11,Visita Agente,Sinistro,36.0,Positivo,Da ricontattare,False
11336,2025-01-20,Visita Agente,Rinnovo,22.0,Positivo,,False
11336,2025-03-01,App Mobile,Richiesta Info Prodotto,,Positivo,,False
11337,2024-01-03,Visita Agente,Pagamento Premio,13.0,Positivo,Richiesta follow-up,False
11337,2024-01-30,Chiamata Telefonica,Sinistro,,Positivo,,False
11337,2024-02-20,Email,Consulenza,,Positivo,Da ricontattare,False
11337,2024-09-28,Visita Agente,Richiesta Preventivo,12.0,Negativo,Richiesta follow-up,False
11337,2024-11-07,Visita Agente,Sinistro,1.0,Positivo,,False
11337,2024-12-18,Chiamata Telefonica,Sinistro,,Positivo,,False
11337,2025-04-11,App Mobile,Reclamo,,Positivo,Da ricontattare,False
11337,2025-11-06,Chat Online,Richiesta Info Prodotto,36.0,Positivo,,True
11337,2025-11-08,Chiamata Telefonica,Richiesta Info Prodotto,10.0,Neutrale,,False
11338,2024-10-01,Visita Agente,Richiesta Preventivo,3.0,Negativo,,False
11338,2025-10-16,Visita Agente,Rinnovo,0.0,Neutrale,,False
11339,2025-06-14,Email,Rinnovo,0.0,Neutrale,,False
11339,2025-09-11,App Mobile,Rinnovo,,Positivo,,False
11340,2024-10-12,Visita Agente,Pagamento Premio,59.0,Positivo,,False
11340,2024-11-22,Chat Online,Reclamo,,Neutrale,Cliente interessato,False
11340,2024-12-15,Visita Agente,Rinnovo,8.0,Positivo,,False
11340,2025-02-08,App Mobile,Rinnovo,10.0,Neutrale,,False
11341,2024-02-21,Visita Agente,Pagamento Premio,,Neutrale,Da ricontattare,False
11341,2024-05-24,Email,Reclamo,1.0,Positivo,Cliente interessato,False
11341,2024-06-17,Chiamata Telefonica,Richiesta Preventivo,,Negativo,,False
